cat1,cat2,name,raised,desc,ticker,start,end,www
Artificial Intelligence,,fetch.ai,6.0,"Fetch.AI aims to create a decentralized digital network that facilitates an infinite number of marketplaces and user interactions and acts as a conduit for a new world of economic activity. Fetch.AI is built using an extended version of distributed ledger technology (DLT), and incorporates Artificial Intelligence (AI) and Machine Learning (ML) technology, combined with advanced measures of a trust protocol, to create a platform where autonomous software agents, working on behalf of their stakeholder (human owners, organisations, corporations) perform tasks such as delivering data or providing services.",FET,25th Feb 2019,25th Feb 2019,https://fetch.ai,Singapore,https://fetch.ai/technical-introduction
Artificial Intelligence,,ocean protocol,,"Ocean Protocol is an ecosystem for sharing data and associated services. It provides a tokenized service layer that exposes data, storage, compute and algorithms for consumption with a set of deterministic proofs on availability and integrity that serve as verifiable service agreements. There is staking on services to signal quality, reputation and ward against Sybil Attacks. Ocean helps to unlock data, particularly for AI. It is designed for scale and uses blockchain technology that allows data to be shared and sold in a safe, secure and transparent manner.",OCN,null,null,https://oceanprotocol.com,Singapore,https://oceanprotocol.com/business-whitepaper.pdf
Banking,,cazplus,,"We are a dynamic team of technology believers and geeks, focused on uniting modern-day technologies to build sustainable business entities. Caz project is a result of meticulous research and development aimed to create an environment, an eco-system where everything supports each other and sustain as a whole. Caz Eco-system has various products and services such as E-commerce marketplace, payments gateway, crypto currency exchange etc. We are using a combination of Blockchain, Fintech and AI technologies to improve profitability and to better deliver convenience, selection, data privacy and personalization to our customers.",CAZPLUS,15th Sep 2019,25th Oct 2019,https://www.cazplus.com,Singapore,https://www.cazplus.com/pdfs/CazPlus%20WP.pdf
Banking,,perlin,52.95,"Perlin is a highly scalable, PoS smart contract platform that achieves throughput of 31,000+ TPS and consistently has 0 to 4 second time to finality, all of which is made possible by Wavelet, a DAG-based probabilistic consensus mechanism. Perlin utilises leaderless PoS protocol which does not use committees or delegation, thereby ensuring the security properties of bitcoin but speeds comparable to private chains. Perlin is pursuing several adoption strategies but is currently focused on the $US 11 Trillion international trade market with its distribution partners such as the International Chamber of Commerce, Enterprise Singapore, Dubai Chamber of Commerce and others.",PERL,24th Aug 2019,25th Aug 2019,https://www.perlin.net,Singapore,https://wavelet.perlin.net/whitepaper.pdf
Banking,,zerobank,3.87,"With the innovation of blockchain and smart contract technologies, along with the sharing economy model, ZeroBank will disrupt the outdated transfer and exchange models centralized around “too-big-to-fail” banking and MTO systems by bringing out a “money barter” model fit right in the current position of world money market.",ZB,31st Mar 2019,31st Mar 2019,https://zerobank.cash,Singapore,https://drive.google.com/file/d/1VyyV2WksKE5xbmmwp_QjeK4Vf6YKEVfZ/view
Business services,,deepcloud,,"DeepCloud AI is building an AI-driven decentralized cloud computing platform for running decentralized applications — IoT and Web 3.0 dApps. We will provide a spot market for computing and storage resources for enterprise-level users and individuals, for the purpose of sharing their excess capacity on our decentralized cloud, and with our AI matching engine. Applications will execute in a secure sandbox on the peer-to-peer resources, and all transactions are managed on the blockchain via smart contracts. With the rise of Blockchain, Internet of Things (IoT) and AI at the Edge, we envision a great future ahead and leveraging Artificial Intelligence (AI) for resource management allows DeepCloud AI to offer a revolutionary cloud infrastructure for decentralized applications.",DEEP,null,null,https://deepcloudai.com,Singapore,https://www.deepcloudai.com/paper/Whitepaper_DeepCloud_AI_Version1_00_ENG.pdf
Business services,,pantheonx,0.018822,"PANTHEON X is a 4th generation financial platform that applies components of the blockchain system which provides transparency and reliability. It provides encyclopedic crypto financial services that can generate, trade, circulate and mediate security tokens based on stocks, bonds, and assets along with utility tokens. Based on the performance recorded on the blockchain, anyone can be an accredited crypto financial expert on PANTHEON X and investors can trade crypto financial products easily, safely, and quickly.",XPN,18th Apr 2019,28th Apr 2019,https://pantheonx.io,Singapore,https://drive.google.com/file/d/1eC1dGVQqmtHwcozjHW06zk5Tlo1G1cq1/view
Charity,,newton,1.107,"Technology is reshaping the world’s economies – and not always for the better. Newton provides blockchain infrastructure that focuses on a freer, fairer, and more open economy by providing the means for governance, collaboration, and motivation. Our technology stack, protocols and applications enable a community economy that fights for the public good, supported by a non-profit foundation with the vision that everyone should benefit from economic growth. This new kind of economy cuts out middlemen and puts more money in the pockets of both consumers and retailers. We’ve designed a complete economic model for tokens and business, made up of both human and machine nodes. Each node will receive NEW tokens based on their contribution to the economy, ensuring that all participants can benefit from Newton. Our first commercial application, NewMall, will launch at the end of 2018.",NEW,16th Apr 2019,16th Apr 2019,https://www.newtonproject.org,Singapore,https://www.newtonproject.org/whitepaper/
Cryptocurrency,,autonomy,,"The Autonomy token is an ERC-20 utility token which can be used for exchanging services on the Autonomy blockchain, such as: - Pay for transportation services provided by autonomous vehicles, for parking, recharging, insurance and other services - Receive ATNMY tokens for sharing traffic data with the smart-city infrastructure or other traffic participants (this is completely optional; data is aggregated & non-identifiable) - Purchase access to above traffic data to improve the road conditions & receive alerts The Autonomy token is not a security, an investment or a share in the company building Autonomy. It is a utility token, certified by a reputable law firm in Singapore as being compliant with the Singapore Law with regards to Utility Tokens. It DOES NOT pay dividends, interest and it does not offer any rights to ownership or decision making in the company building Autonomy. The token will be used and exchanged for services provided on the Autonomy blockchain network.",ATNMY,1st Jun 2019,10th Jun 2019,https://www.autonomychain.com,USA,https://www.autonomychain.com/AUTONOMY-Whitepaper-latest.pdf
Cryptocurrency,,c estates,,"C Estates connects people around the world to seamlessly transact and conveniently buy and sell real estate properties. Whether to verify a document, confirm notarization, validate asset’s ownership, buy or sell a property or finding someone to manage properties, C Estates has got everything you need to do your business in one place.",XCET,31st Oct 2019,31st Dec 2019,https://www.cestates.io,Singapore,https://cestates.io/assets/download/cestates_whitepaper.pdf
